,iso_o,iso_d,Distw,Comlang,Contig,GDP_d,GDP_o,POP_o,Pop_d,XPTOT_o,emotenss f
19039,GIB,HRV,2079.481394,0,0,4196559104.0,20793434870.0,3018.9528809999997,2079.343487,173717584.0,16200000.0
19040,GIB,HTI,6772.061698,0,0,3846297856.0,67682886176.0,64774.0,6768.2886180000005,396046464.0,16200000.0
19042,GIB,IDN,12453.08479,0,0,50246234112.0,124000000000.0,37961.52734,12398.78801,438463072.0,16200000.0
19044,GIB,IRL,1893.232029,1,0,232110896.0,19148770353.0,726.2369995,1914.8770350000002,579146944.0,16000000.0
19046,GIB,IRQ,4542.160849,0,0,821355392.0,45053884264.0,103.0,4505.3884259999995,961300544.0,16300000.0
19047,GIB,ISL,3316.950389,0,0,1840000000000.0,33063393292.0,123116.0,3306.339329,1226043136.0,16200000.0
19049,GIB,ITA,1684.168989,0,0,722826112.0,16655683295.0,724.6240234,1665.568329,1171981696.0,16400000.0
19050,GIB,JAM,7222.305020000001,1,0,253000000000.0,30523840176.0,38791.47266,3052.384018,1616881280.0,38300000.0
19051,GIB,JOR,3805.330114,1,0,619231168.0,38033480331.0,4055.2619630000004,3803.3480329999998,1348905984.0,16200000.0
19052,GIB,JPN,11165.76344,0,0,5157659136.0,112000000000.0,3088.985107,11248.42201,1281704832.0,16100000.0
19053,GIB,KAZ,6226.248116,0,0,568268544.0,67913855780.0,55.29999924,6791.385578,1457338624.0,14800000.0
19054,GIB,KEN,6056.096465,1,0,183000000000.0,60244748303.0,16814.40039,6024.47483,1345205504.0,16300000.0
19055,GIB,KGZ,6645.622423,0,0,1460454656.0,66389749380.0,2323.889893,6638.974938,1828464512.0,16200000.0
19056,GIB,KHM,10964.8964,0,0,24232056832.0,110000000000.0,55035.9375,11005.260890000001,2092479744.0,16100000.0
19057,GIB,KNA,6017.444584000001,1,0,18065512.0,59795120084.0,70.86299896,5979.512008,2316358144.0,16300000.0
19058,GIB,KOR,10576.57498,1,0,630000000000.0,105000000000.0,58182.703129999994,10462.67716,2414254592.0,16400000.0
19059,GIB,KWT,4993.716049000001,1,0,5140407296.0,49813893982.0,8940.285156,4981.389397999999,2536530432.0,16200000.0
19060,GIB,LAO,10455.31564,0,0,9348279296.0,104000000000.0,19284.63281,10356.88442,3033345280.0,16300000.0
19061,GIB,LBN,3711.102377,1,0,173646272.0,37010578088.0,881.1459961000002,3701.0578090000004,3665053440.0,16200000.0
19062,GIB,LBR,3360.73545,1,0,1335457536.0,33626866366.0,166.897995,3362.686637,3632904960.0,16200000.0
19063,GIB,LBY,2013.2211379999999,0,0,1486390656.0,17327880458.0,5763.842772999999,1732.7880460000001,3599666432.0,18800000.0
19064,GIB,LCA,6032.594242,1,0,203084688.0,60255665656.0,303.2579956,6025.5665659999995,3590312192.0,16200000.0
19066,GIB,LSO,8068.991695999999,1,0,26020820992.0,80459598692.0,60391.16797,8045.959868999999,4239273728.0,16200000.0
19067,GIB,LTU,3069.116028,0,0,42042814464.0,31136428862.0,5686.200195,3113.642886,4753975296.0,15900000.0
19068,GIB,LVA,3185.2814789999998,0,0,2811377920.0,31821379227.0,4103.90918,3182.1379230000002,4785204736.0,16200000.0
19069,GIB,MAC,10898.82715,0,0,1535999872.0,109000000000.0,6956.300781,10895.396429999999,5156568576.0,16200000.0
19073,GIB,MDV,8759.632849,0,0,14809435136.0,87337486583.0,93179.75781,8733.748658,7654081024.0,16200000.0
19074,GIB,MEX,9101.624029,1,0,73644122112.0,90745122184.0,54735.23828,9074.512218,10268036096.0,16200000.0
19076,GIB,MLI,2570.95242,0,0,566000000000.0,26252883098.0,56671.78125,2625.2883100000004,10730587136.0,15800000.0
19077,GIB,MLT,1781.364462,1,0,37037117440.0,17832401379.0,10005.0,1783.240138,11154856960.0,16200000.0
19078,GIB,MMR,9827.154304000002,0,0,27258175488.0,99033581921.0,4518.0,9903.358192,10724866048.0,16000000.0
19079,GIB,MNG,8456.957937000001,0,0,156000000000.0,85118184653.0,14848.90723,8511.818465,11170132992.0,16100000.0
19080,GIB,MOZ,7657.1004760000005,0,0,1333470592.0,66661469821.0,8322.725586,6666.146982,10248564736.0,18600000.0
19081,GIB,MRT,2216.3314170000003,0,0,1661167232.0,22599560027.0,2676.61499,2259.9560030000002,7716333.0,15900000.0
19082,GIB,MTQ,5995.005143,0,0,971888256.0,59962018733.0,9073.087891,5996.201873,8047554.5,16200000.0
19084,GIB,MWI,7008.276764,1,0,754144832.0,69235310572.0,2871.0048829999996,6923.531056999999,10063124.0,16400000.0
19085,GIB,MYS,11491.8895,0,0,1427165312.0,113000000000.0,3227.943115,11316.04243,9986382.0,16400000.0
19086,GIB,NCL,18246.03124,0,0,5963465728.0,183000000000.0,11744.69824,18282.315759999998,10927967.0,16100000.0
19087,GIB,NER,2677.113179,0,0,1339142144.0,26226389807.0,1051.26001,2622.638981,11805303.0,16500000.0
19089,GIB,NIC,8397.695936,1,0,1556879360.0,84055757662.0,1360.921021,8405.575766,11756195.0,16200000.0
19090,GIB,NLD,1959.6244940000001,0,0,6022129152.0,19758881698.0,12088.71387,1975.88817,9915269.0,16000000.0
19091,GIB,NOR,2915.684636,0,0,4270429184.0,28877242414.0,16841.0,2887.724241,12629680.0,16300000.0
19092,GIB,NPL,8263.221162,0,0,11394147328.0,82931222881.0,41379.63672,8293.122287999999,13693628.0,16100000.0
19093,GIB,NRU,15992.79907,1,0,44157702144.0,160000000000.0,55812.79297,15977.87464,11929888.0,16200000.0
19095,GIB,OMN,6146.509186,0,0,3495223808.0,62105437738.0,252.852005,6210.543774,14544132.0,16000000.0
19097,GIB,PAN,8072.105,1,0,275909856.0,80040216063.0,1569.936035,8004.021606,12638801.0,16300000.0
19098,GIB,PER,9124.921947,1,0,113124920.0,92081970222.0,40.85400009,9208.197022,14428713.0,16000000.0
19100,GIB,PNG,15791.155669999998,1,0,115838912.0,160000000000.0,216.5529938,15954.264009999999,13662447.0,16000000.0
19101,GIB,POL,2618.360174,0,0,18335188992.0,27329387859.0,19895.39063,2732.938786,11792452.0,15500000.0
19102,GIB,PRK,10273.84192,0,0,826886272.0,103000000000.0,3684.309082,10269.17289,14513787.0,16200000.0
19103,GIB,PRT,520.3647092,0,0,6414309376.0,4400279103.0,377.10000610000003,440.02791030000003,13623978.0,19100000.0
19104,GIB,PRY,8726.460681999999,1,0,48385978368.0,87569399030.0,10089.49805,8756.939903,18214936.0,16100000.0
19105,GIB,PYF,15958.18341,0,0,34000461824.0,159000000000.0,25257.67188,15941.20295,16888500.0,16200000.0
19106,GIB,QAT,5488.47286,0,0,1589049728.0,54921308764.0,11608.35059,5492.130876,15562065.0,16200000.0
19107,GIB,REU,9021.826165999999,0,0,1469884672.0,89967459374.0,7239.097168000001,8996.745937,16374057.0,16200000.0
19108,GIB,ROM,2779.19863,0,0,345000000000.0,28016944710.0,27379.0,2801.6944710000002,16381508.0,16000000.0
19109,GIB,RUS,4632.704404,0,0,2789077248.0,38819507802.0,751.0469971,3881.9507799999997,20135456.0,19300000.0
19110,GIB,RWA,5599.839092,1,0,13362472960.0,56039935543.0,4294.546875,5603.993554,22935780.0,16200000.0
19112,GIB,SDN,4427.459720000001,0,0,260000000000.0,43807427615.0,147801.8125,4380.742762,19960080.0,16300000.0
19113,GIB,SEN,2661.931107,0,0,1598576640.0,26722129067.0,8579.825195,2672.212907,10740463.0,16100000.0
19116,GIB,SLB,16680.29235,0,0,123000000000.0,167000000000.0,6646.912109000001,16694.79075,20253332.0,16200000.0
19117,GIB,SLE,3168.662981,1,0,101000000000.0,31771698455.0,9937.697266,3177.1698460000002,16414444.0,16100000.0
19118,GIB,SLV,8572.079464,1,0,168653120.0,85699582915.0,529.2839966,8569.958292,18431442.0,16200000.0
19119,GIB,SOM,6284.932953,0,0,227918624.0,64325806185.0,135.9539948,6432.580618,15568049.0,15800000.0
19120,GIB,SPM,4323.2371140000005,0,0,2177883392.0,43170718418.0,4766.801758,4317.071842,14720712.0,16200000.0
19123,GIB,SVK,2417.995449,0,0,8489698816.0,22689591639.0,9977.379883,2268.959164,10686793.0,17200000.0
19124,GIB,SVN,2013.330559,0,0,2642136576.0,19869758275.0,1213.625,1986.975828,13527408.0,16400000.0
19126,GIB,SWZ,7960.748984000001,0,0,130267256.0,79395691987.0,1032.7969970000001,7939.569199,18993278.0,16200000.0
19127,GIB,SYC,7773.049440999999,1,0,5728017920.0,77615495584.0,1741.964966,7761.549558,22333918.0,16200000.0
19128,GIB,SYR,3816.029051,0,0,25342285824.0,37836380900.0,1712.116943,3783.63809,23722000.0,16300000.0
19129,GIB,TCA,6506.362182,1,0,1414317696.0,64940438319.0,13181.94141,6494.043832,22373830.0,16200000.0
19131,GIB,TGO,3286.6176769999997,0,0,2701487104.0,34023999152.0,24663.2832,3402.399915,23285496.0,15600000.0
19133,GIB,TJK,6394.980627,0,0,16517072896.0,63718560440.0,10486.11035,6371.856044,48614200.0,16200000.0
19134,GIB,TKM,5593.028248,0,0,566000000000.0,55444691147.0,57076.71094,5544.469115,43885192.0,16300000.0
19136,GIB,TTO,6300.2657,1,0,1611334016.0,62896007438.0,194.2489929,6289.600743999999,38262856.0,16200000.0
19137,GIB,TUN,1409.686196,0,0,4086664704.0,13876342277.0,7042.939941,1387.634228,55401788.0,16400000.0
19138,GIB,TUR,3275.240209,0,0,5359369728.0,33475649617.0,33763.05469,3347.564962,48064524.0,15800000.0
19139,GIB,TWN,11261.288129999999,0,0,25333596160.0,112000000000.0,23161.45703,11229.47319,65762336.0,16200000.0
19140,GIB,TZA,6439.503153000001,0,0,667639232.0,66654321496.0,6285.456055,6665.43215,93107184.0,15600000.0
19141,GIB,UGA,5544.0593229999995,1,0,17826308096.0,55809957494.0,10481.71875,5580.995749000001,111214336.0,16100000.0
19142,GIB,UKR,3418.181488,0,0,2579835136.0,32658564271.0,3209.466064,3265.856427,128892912.0,16900000.0
19143,GIB,URY,9442.071915999999,1,0,1294864896.0,94892777155.0,350.7219849,9489.277716,140821488.0,16100000.0
19146,GIB,UZB,6247.97563,0,0,28138404.0,62948783674.0,111.3730011,6294.878367,116603624.0,16100000.0
19148,GIB,VEN,6891.147540999999,1,0,3002732544.0,67776780969.0,7285.37793,6777.678097,88178608.0,16400000.0
19149,GIB,VNM,10977.7873,0,0,58271956992.0,104000000000.0,15810.980469999999,10396.39484,126428624.0,17100000.0
19150,GIB,VUT,17806.87621,1,0,2167500544.0,179000000000.0,4057.406006,17877.030430000003,114378624.0,16100000.0
19152,GIB,WSM,17206.35272,1,0,93738080.0,172000000000.0,71.24199677,17188.65478,140868992.0,16200000.0
19153,GIB,YEM,5484.0213539999995,0,0,917676224.0,54044241814.0,58.8409996,5404.424181,140023280.0,16400000.0
19154,GIB,YUG,2366.0972920000004,0,0,876230272.0,23733960915.0,5769.272949,2373.396091,150925072.0,16100000.0
19157,GIB,ZWE,7159.2727939999995,1,0,221947472.0,71193825073.0,183.47000119999998,7119.382506999999,189198816.0,16300000.0
19158,GIN,ABW,6247.763074,0,0,93332226048.0,61499028608.0,19943.0,6149.902861,217878096.0,16400000.0
19159,GIN,AFG,8573.144174,0,0,1884748928.0,87550573770.0,1339.8129880000001,8755.057377,223729360.0,15800000.0
19160,GIN,AGO,3666.297359,0,0,1228529152.0,36128127493.0,29.31299973,3612.812749,245204368.0,16400000.0
19161,GIN,ALB,4734.16395,0,0,82630584.0,48205795677.0,94.09100342,4820.579568,278028480.0,15900000.0
19163,GIN,ARE,7347.094673999999,0,0,425939520.0,73551230324.0,833.7869873,7355.1230319999995,537365248.0,16200000.0
19164,GIN,ARG,6975.026206999999,0,0,46838398976.0,67981268394.0,32263.558589999997,6798.1268390000005,655305152.0,16600000.0
19165,GIN,ARM,6561.942135,0,0,13386482688.0,66396328551.0,21368.85547,6639.632855,654779520.0,16000000.0
19166,GIN,ATG,5369.973798,0,0,25756235776.0,52673542137.0,19388.26172,5267.354214,1090848640.0,16500000.0
19167,GIN,AUS,16480.2726,0,0,758924032.0,169000000000.0,8723.549805,16901.43022,1049865792.0,15800000.0
19168,GIN,AUT,4991.103768999999,0,0,184000000000.0,51324741922.0,852736.1875,5132.474192000001,1193365120.0,15700000.0
19169,GIN,AZE,6917.8930980000005,0,0,76340051968.0,70907956035.0,34490.55078,7090.795604000001,1174753152.0,15800000.0
19170,GIN,BDI,4917.471075,1,0,131246336.0,49789510510.0,107.0810013,4978.951051,1253784960.0,16000000.0
19171,GIN,BEL,4835.614307,1,0,75106200.0,48800963731.0,162.0010071,4880.096372999999,2336737792.0,16000000.0
19173,GIN,BFA,1188.214479,1,0,62006677504.0,13608869726.0,178233.2344,1360.8869730000001,3781603072.0,14100000.0
19177,GIN,BHS,7022.791802,0,0,81154695168.0,69149671719.0,7619.566895,6914.967172,6264663552.0,16400000.0
19178,GIN,BIH,4837.714591,0,0,480565280.0,49061543345.0,2137.018066,4906.154334000001,6607184384.0,15900000.0
19179,GIN,BLR,6072.561009,0,0,65483120640.0,61344199145.0,53066.57031,6134.419914,8145992704.0,16000000.0
19181,GIN,BMU,5884.855315,0,0,6808501760.0,58119518876.0,11716.97461,5811.9518880000005,8607257600.0,16400000.0
19183,GIN,BRA,4763.165057,0,0,62727000064.0,51365883483.0,4226.900879,5136.588347999999,10632379392.0,15000000.0
19184,GIN,BRB,5120.6306859999995,0,0,2361305856.0,50182740557.0,481.12600710000004,5018.274056,11947586560.0,16500000.0
19185,GIN,BRN,13979.883440000001,0,0,2154524160.0,141000000000.0,18285.43359,14099.408980000002,13718659072.0,16000000.0
19187,GIN,CAF,3486.390659,1,0,527000000000.0,36044015903.0,147721.0,3604.40159,16031697920.0,15600000.0
19188,GIN,CAN,8045.918591,1,0,852000000000.0,70837619241.0,78751.28125,7083.761923999999,16414533632.0,18400000.0
19189,GIN,CHE,4575.524774,1,0,599884224.0,46967171378.0,1968.869995,4696.717138,16672200704.0,15800000.0
19190,GIN,CHL,7813.791772,0,0,1514980352.0,76834978751.0,348.4670105,7683.497875,18357293056.0,16400000.0
19191,GIN,CHN,12700.74603,0,0,88303600.0,134000000000.0,142.852005,13434.25556,21766457344.0,15300000.0
19193,GIN,CMR,2718.282041,1,0,5062415872.0,28511474458.0,22668.23828,2851.147446,29482373120.0,15400000.0
19194,GIN,COD,4009.4812009999996,1,0,1735418496.0,35636250322.0,11545.782229999999,3563.625032,36412231680.0,18200000.0
19195,GIN,COG,3360.368442,1,0,63084179456.0,35561746748.0,35200.0,3556.174675,40785866752.0,15300000.0
19196,GIN,COL,6858.263918000001,0,0,175000000000.0,66813833770.0,17065.09961,6681.383377,46419496960.0,16600000.0
19197,GIN,COM,6692.049461,1,0,3219482624.0,67205656999.0,7514.201172,6720.5657,54147944448.0,16100000.0
19198,GIN,CPV,1403.342039,0,0,1746581248.0,12241635852.0,8811.033203,1224.163585,71818199040.0,18500000.0
19200,GIN,CUB,7248.412434999999,0,0,3148795904.0,74246988312.0,766.6110229,7424.698831000001,75577311232.0,15800000.0
19202,GIN,CYM,7429.284633,0,0,24290058240.0,73317500355.0,56397.27344,7331.750034999999,99959242752.0,16400000.0
19203,GIN,CYP,5440.192149,0,0,17795459072.0,55417358577.0,105983.1328,5541.735858,102000000000.0,15900000.0
19204,GIN,CZE,5175.457791,0,0,663000000000.0,51957334019.0,56719.23828,5195.733402000001,98567045120.0,16100000.0
19206,GIN,DEU,5072.055379,0,0,79606398976.0,53636074233.0,32729.74023,5363.6074229999995,289588.5313,15300000.0
19207,GIN,DJI,6103.279936999999,1,0,55130009600.0,62073838456.0,10196.79199,6207.383846,57228.71484,15900000.0
19209,GIN,DNK,5540.372177,0,0,4169456896.0,56180465123.0,3095.993896,5618.046512,122708.8516,16000000.0
19210,GIN,DOM,6244.14302,0,0,574215680.0,61295106225.0,2023.665039,6129.510622,1160038.125,16500000.0
19212,GIN,ECU,7492.5394400000005,0,0,93522509824.0,72567173639.0,7677.850098000001,7256.717364,81863.63281,16700000.0
19214,GIN,EGY,5072.519782,0,0,117557816.0,51776254718.0,40.83300018,5177.625472,158562.4219,15800000.0
19215,GIN,ESP,3517.086131,0,0,22532950016.0,35667847189.0,107607.6406,3566.7847189999998,296913.0313,15900000.0
19216,GIN,EST,6359.947642,0,0,223346016.0,64047550432.0,720.2819824,6404.755043,140717.3125,16100000.0
19218,GIN,FIN,6491.03337,0,0,16132451328.0,64696414116.0,10582.08203,6469.641412,3211261.25,16200000.0
19219,GIN,FJI,18540.41026,0,0,121133184.0,184000000000.0,218.0,18398.0065,1368743.0,16300000.0
19220,GIN,FLK,8088.148072,0,0,170369504.0,80116786122.0,311.84899900000005,8011.678612000001,1068745.25,16300000.0
19221,GIN,FRA,4380.470903,1,0,48063320064.0,46185614367.0,56582.82422,4618.561436999999,518934.3438,15300000.0
19224,GIN,GBR,4876.411741,0,0,1424449280.0,48260565411.0,170.8990021,4826.056541,300636.4688,16300000.0
19227,GIN,GEO,6547.04386,0,0,994000000000.0,67047375581.0,79433.03125,6704.737558,669581.0625,15800000.0
19228,GIN,GHA,1392.894803,0,0,124501744.0,35159100345.0,96.28600311,3515.9100350000003,946723.3125,6410000.0
19229,GIN,GIB,3031.688409,0,0,1576189440.0,30739973092.0,2386.467041,3073.997309,1501441.0,16000000.0
19230,GIN,GLP,5332.6733939999995,1,0,7524668928.0,52500949596.0,381.85000610000003,5250.09496,737388.5,16400000.0
19231,GIN,GMB,585.4074762,1,0,15167893504.0,5374465203.0,16348.0,537.4465203,2877625.75,17600000.0
19232,GIN,GNB,402.1053837,0,1,17321676800.0,3293091078.0,95617.34375,329.30910780000005,3761852.25,19700000.0
19233,GIN,GNQ,2576.744436,0,0,70828672.0,25600119229.0,162.8650055,2560.011923,4820282.0,16300000.0
19234,GIN,GRC,4813.243194,0,0,4988625408.0,48886524719.0,7159.0,4888.652472,1695194.25,15900000.0
19236,GIN,GRL,6925.5724900000005,0,0,223689712.0,67631921153.0,138.17999269999999,6763.192115000001,2480047.25,16600000.0
19237,GIN,GTM,8458.267393,0,0,70291963904.0,83404051153.0,56169.19531,8340.405115000001,3481462.5,16400000.0
19238,GIN,GUF,4455.640715,1,0,28175744.0,42926956022.0,113.5749969,4292.695602000001,14769919.0,16800000.0
19239,GIN,GUY,5006.652188,0,0,4366593536.0,49038723343.0,4802.0,4903.872334000001,5019844.0,16500000.0
19240,GIN,HKG,13224.962809999999,0,0,6921765376.0,133000000000.0,8154.399901999999,13319.759059999998,3895152.25,16100000.0
19241,GIN,HND,8118.9312629999995,0,0,145000000000.0,79906579008.0,8558.834961,7990.6579010000005,1775740.125,16400000.0
19242,GIN,HRV,4826.361174000001,0,0,1982693760.0,49209763977.0,256.9389954,4920.976398,1732651.75,15900000.0
19243,GIN,HTI,6488.532602,0,0,6280312832.0,63809043601.0,12070.35938,6380.90436,2173524.0,16400000.0
19245,GIN,IDN,13501.125769999999,0,0,1510391168.0,135000000000.0,8482.075195,13456.56181,1564814.625,16200000.0
19246,GIN,IND,9595.321272,0,0,1796275328.0,92993720285.0,3668.0,9299.372028,1729954.125,16700000.0
19247,GIN,IRL,4852.875043999999,0,0,917092992.0,49154160985.0,3786.9418950000004,4915.416099,2129212.75,16000000.0
19248,GIN,IRN,7059.418709999999,0,0,5647205888.0,71469756774.0,11127.87012,7146.975676999999,2119991.5,16000000.0
19249,GIN,IRQ,6417.513567,0,0,2023413888.0,64704586948.0,3696.0,6470.458695,2356823.0,16000000.0
19250,GIN,ISL,6108.789635,0,0,7149275136.0,61044657387.0,5299.187011999999,6104.465739,2432202.25,16200000.0
19251,GIN,ISR,5480.211196,1,0,334000000000.0,55636861958.0,27791.0,5563.686196,2839958.25,15900000.0
19252,GIN,ITA,4392.501214,0,0,2398425856.0,44131303871.0,25458.20703,4413.130387,2765458.25,16100000.0
19253,GIN,JAM,6974.916058,0,0,22681503744.0,35389960415.0,34271.5625,3538.9960409999994,3479613.75,31900000.0
19254,GIN,JOR,5568.4585369999995,0,0,1598569728.0,56648765531.0,2703.019043,5664.876553,4849856.5,15900000.0
19255,GIN,JPN,14082.44636,0,0,16278574080.0,143000000000.0,4398.418945,14261.403269999999,6132837.5,16000000.0
19256,GIN,KAZ,8795.751601,0,0,1480814720.0,93270015493.0,5297.286133,9327.001548999999,6684767.0,15300000.0
19257,GIN,KEN,5658.151691,0,0,1397420160.0,57179769661.0,29.43799973,5717.976965999999,6401073.0,16000000.0
19258,GIN,KGZ,9038.293936,0,0,43324243968.0,91479249993.0,5704.5,9147.924998999999,5388972.0,16000000.0
19259,GIN,KHM,12694.59482,0,0,1183586816.0,128000000000.0,3286.5419920000004,12833.04956,6028713.0,16000000.0
19260,GIN,KNA,5553.363265999999,0,0,1270999808.0,53620250026.0,3544.695068,5362.025003,7713543.5,16800000.0
19261,GIN,KOR,13395.8083,0,0,148000000000.0,134000000000.0,85609.40625,13367.02519,11378414.0,16200000.0
19262,GIN,KWT,6654.549615,0,0,301000000000.0,67489691316.0,38850.43359,6748.969131999999,14864287.0,15900000.0
19263,GIN,LAO,12395.25312,0,0,36444520448.0,124000000000.0,38110.78125,12381.30086,14102226.0,16200000.0
19264,GIN,LBN,5596.254919,1,0,718000000000.0,56841708571.0,58512.80859,5684.170857,18051090.0,15900000.0
19265,GIN,LBR,509.478445,0,1,2703756544.0,4787201278.0,5252.082031,478.7201278,22598318.0,17200000.0
19266,GIN,LBY,3864.0983420000002,0,0,11672576000.0,37836885214.0,8718.289063,3783.688521,16187614.0,16500000.0
19267,GIN,LCA,5267.658717,0,0,896803008.0,51660391014.0,59.32600021,5166.039100999999,17007282.0,16500000.0
19268,GIN,LKA,10188.91532,0,0,616000000000.0,103000000000.0,57247.58594,10262.204,22100582.0,16100000.0
19269,GIN,LSO,6145.627322,0,0,2518430976.0,61721839386.0,1996.227051,6172.1839390000005,14017386.0,16100000.0
19270,GIN,LTU,5986.963738,0,0,65766744064.0,60759629604.0,16361.453130000002,6075.96296,29758440.0,15900000.0
19272,GIN,LVA,6127.912153,0,0,1750000000000.0,61888536916.0,123537.0,6188.853692000001,17070048.0,16000000.0
19273,GIN,MAC,13467.84375,0,0,573864512.0,133000000000.0,55.59999847,13268.84023,21117184.0,16400000.0
19274,GIN,MAR,2723.768233,1,0,14479313920.0,27387855085.0,21826.6582,2738.785509,23664856.0,16100000.0
19275,GIN,MDA,5700.084942,0,0,1505935232.0,57755413437.0,4391.200195,5775.541344,22322664.0,16000000.0
19277,GIN,MDV,9516.466263,0,0,3207406592.0,96220109818.0,4213.740234000001,9622.010982,24079574.0,16000000.0
19278,GIN,MEX,9472.570432999999,0,0,145000000000.0,91849815302.0,6715.519043000001,9184.98153,23704188.0,16700000.0
19279,GIN,MKD,4885.633175999999,0,0,1275146752.0,49724383292.0,5613.141113000001,4972.438329,25808664.0,15900000.0
19280,GIN,MLI,745.368961,0,1,82899656.0,7083001855.0,96.33100128,708.3001855,24541436.0,17000000.0
19281,GIN,MLT,4002.2136549999996,0,0,2342776320.0,40849284725.0,3358.452881,4084.928472,23770978.0,15800000.0
19282,GIN,MMR,11633.40673,0,0,93833740288.0,118000000000.0,20172.0,11763.64256,19307078.0,16000000.0
19283,GIN,MNG,11230.299579999999,0,0,232620240.0,114000000000.0,187.55200200000002,11376.37858,15007181.0,16000000.0
19284,GIN,MOZ,6269.124931,0,0,2586226176.0,61404382391.0,2390.0,6140.438239,18024036.0,16500000.0
19285,GIN,MRT,1006.363433,0,0,34942369792.0,9822154226.0,25912.36328,982.2154226,20575862.0,16600000.0
19286,GIN,MTQ,5271.549963,1,0,568502080.0,51757242647.0,4144.563965,5175.724265,22627710.0,16500000.0
19287,GIN,MUS,8381.506502,1,0,93668848.0,84533658225.0,70.92800140000001,8453.365822,25651872.0,16000000.0
19288,GIN,MWI,5860.532833,0,0,4523748352.0,58520585573.0,17078.0,5852.058557,26492046.0,16200000.0
19289,GIN,MYS,12863.205609999999,0,0,178574048.0,127000000000.0,916.8109741000001,12717.00487,34732860.0,16400000.0
19290,GIN,NCL,18673.71986,1,0,3644735232.0,186000000000.0,66016.70313,18599.74683,34609508.0,16200000.0
19291,GIN,NER,2000.4844,1,0,4969894.0,17740432855.0,9.00399971,1774.0432859999999,28691336.0,18200000.0
19293,GIN,NIC,8006.111913,0,0,17773262848.0,79088650878.0,13141.20215,7908.865088,23226238.0,16400000.0
19294,GIN,NLD,4982.713697,0,0,3672783872.0,50482262064.0,254.826004,5048.226206,18013366.0,16000000.0
19295,GIN,NOR,5942.808558,0,0,160000000000.0,59616424964.0,42869.28125,5961.642496,1393548.25,16100000.0
19296,GIN,NPL,10243.67806,0,0,1813278080.0,104000000000.0,4157.902832,10385.55017,8250000.0,16000000.0
19297,GIN,NRU,18990.00605,0,0,4946843648.0,190000000000.0,10484.77148,19012.16975,10250000.0,16200000.0
19298,GIN,NZL,16644.44118,0,0,89205776.0,164000000000.0,146.6329956,16389.46571,16947894.0,16400000.0
19299,GIN,OMN,7572.357022,0,0,1059214336.0,77848199989.0,9408.998047,7784.819998999999,18831454.0,15700000.0
19301,GIN,PAK,8853.113940000001,0,0,800561088.0,86284834321.0,28.74500084,8628.483431999999,39678588.0,16600000.0
19302,GIN,PAN,7391.263247,0,0,27402739712.0,72166372223.0,17478.45508,7216.637222,47035736.0,16600000.0
19303,GIN,PER,7448.164404000001,0,0,1579349376.0,74009806158.0,1415.4470210000002,7400.980616,35000016.0,16300000.0
19304,GIN,PHL,14380.953630000002,0,0,44195876.0,143000000000.0,47.29999924,14339.87154,37250016.0,16200000.0
19305,GIN,PNG,17785.75576,0,0,2134799232.0,179000000000.0,1379.813965,17911.789109999998,36892872.0,16100000.0
19306,GIN,POL,5509.4921079999995,0,0,45874663424.0,56833499923.0,51892.0,5683.349992,45642876.0,15700000.0
19307,GIN,PRK,13117.962759999999,0,0,516455840.0,132000000000.0,6321.615234000001,13178.1562,40535732.0,16100000.0
19308,GIN,PRT,3295.851682,0,0,8582411264.0,32737806105.0,10218.08496,3273.780611,42071448.0,16300000.0
19309,GIN,PRY,6185.809531,0,0,254740768.0,61348768373.0,588.3560181,6134.876837,45892876.0,16300000.0
19310,GIN,PYF,15303.25175,1,0,2741310464.0,152000000000.0,6856.246094,15176.839580000002,55071452.0,16300000.0
19311,GIN,QAT,6964.338845,0,0,22704957440.0,70707808034.0,10333.35547,7070.780803000001,49357164.0,15900000.0
19312,GIN,REU,8204.3673,1,0,9782158336.0,82703785030.0,10189.0,8270.378503,52642880.0,16000000.0
19313,GIN,ROM,5389.723883,0,0,1436205952.0,54365293519.0,7259.740234000001,5436.5293520000005,64107172.0,16000000.0
19314,GIN,RUS,7431.558405,0,0,2424138752.0,67876610648.0,17384.36914,6787.661065,70571456.0,17700000.0
19315,GIN,RWA,4904.658757,1,0,77771849728.0,50122118920.0,5140.938965,5012.211892,63214312.0,15800000.0
19316,GIN,SAU,6140.238769,0,0,1684000896.0,65824401355.0,359.73498539999997,6582.440136,84071464.0,15100000.0
19317,GIN,SDN,4913.007134,0,0,151748048.0,50499857143.0,341.256012,5049.985714,79554024.0,15700000.0
19318,GIN,SEN,721.3735011,1,1,1434597760.0,7012505396.0,354.17001339999996,701.2505396,100086752.0,16600000.0
19320,GIN,SHN,2993.698813,0,0,306696704.0,29656080432.0,1597.534058,2965.608043,108569256.0,16300000.0
19321,GIN,SLB,19200.64153,0,0,10378100736.0,193000000000.0,2058.832031,19315.31389,115390440.0,16100000.0
19324,GIN,SOM,6405.905242,0,0,3370000000000.0,65743935308.0,249623.0,6574.393531000001,197491648.0,15800000.0
19325,GIN,SPM,5810.075294,1,0,5236892672.0,57573045853.0,3109.987061,5757.304585,184257824.0,16300000.0
19326,GIN,STP,2393.4829760000002,0,0,6988264960.0,24740303973.0,20008.80469,2474.030397,287958048.0,15600000.0
